HST: Hawaii Standard Time (UTC -10:00),Water Temperature (degF),Salinity (PSU),Turbidity (NTU),Chlorophyll (ug/L),Station
2024-08-01 00:00:12,81.17,33.77,5.33,2.36
2024-08-01 00:04:12,81.18,33.82,6.30,2.45
2024-08-01 00:08:12,81.26,33.85,5.77,2.54
2024-08-01 00:12:12,81.30,33.87,6.22,3.05
2024-08-01 00:16:12,81.43,33.90,5.33,2.68
2024-08-01 00:20:12,81.49,33.91,6.80,2.75
2024-08-01 00:24:12,81.40,33.88,11.47,3.85
2024-08-01 00:28:12,81.48,33.92,7.59,2.75
2024-08-01 00:32:12,81.41,33.83,4.71,2.36
2024-08-01 00:36:12,81.40,33.82,5.17,2.57
2024-08-01 00:40:12,81.38,33.88,5.76,2.38
2024-08-01 00:44:12,81.25,33.91,6.48,2.63
2024-08-01 00:48:12,81.33,33.84,6.80,2.19
2024-08-01 00:52:12,81.38,33.85,7.24,2.72
2024-08-01 00:56:12,81.20,33.98,5.94,2.36
2024-08-01 01:00:12,81.23,33.89,5.85,2.56
2024-08-01 01:04:12,81.18,33.83,6.39,2.15
2024-08-01 01:08:12,81.11,33.84,4.25,2.00
2024-08-01 01:12:12,81.06,33.86,6.59,2.66
2024-08-01 01:16:12,81.07,33.86,6.70,2.87
2024-08-01 01:20:12,81.04,33.96,7.58,3.05
2024-08-01 01:24:12,81.14,33.92,6.21,2.42
2024-08-01 01:28:12,81.19,33.90,6.58,2.48
2024-08-01 01:32:12,81.18,33.89,6.40,2.74
2024-08-01 01:36:12,81.16,33.91,8.13,3.13
2024-08-01 01:40:12,81.17,33.99,6.90,3.71
2024-08-01 01:44:12,81.15,33.89,6.30,2.38
2024-08-01 01:48:12,81.13,33.83,5.86,2.45
2024-08-01 01:52:12,81.01,33.92,6.22,2.66
2024-08-01 01:56:12,81.17,33.92,5.86,2.51
2024-08-01 02:00:12,81.14,34.04,6.70,2.87
2024-08-01 02:04:12,81.07,34.10,8.04,3.31
2024-08-01 02:08:12,81.06,34.01,9.78,3.31
2024-08-01 02:12:12,81.13,33.95,6.03,2.39
2024-08-01 02:16:12,81.13,33.87,5.40,2.67
2024-08-01 02:20:12,81.05,33.97,6.80,2.69
2024-08-01 02:24:12,81.11,34.01,6.81,2.60
2024-08-01 02:28:12,81.09,33.97,6.99,2.77
2024-08-01 02:32:12,81.06,34.01,6.66,2.69
2024-08-01 02:36:12,81.05,34.15,6.98,2.25
2024-08-01 02:40:12,81.06,34.03,7.15,2.45
2024-08-01 02:44:12,81.06,34.03,6.39,2.87
2024-08-01 02:48:12,81.09,34.05,7.96,2.87
2024-08-01 02:52:12,81.01,34.12,6.49,2.42
2024-08-01 02:56:12,80.96,34.04,5.68,2.33
2024-08-01 03:00:12,81.03,34.07,7.52,3.29
2024-08-01 03:04:12,81.09,34.06,5.68,2.51
2024-08-01 03:08:12,81.01,34.11,8.04,3.19
2024-08-01 03:12:12,80.96,34.14,5.52,2.60
2024-08-01 03:16:12,81.03,34.07,5.86,2.19
2024-08-01 03:20:12,81.00,34.04,6.30,2.31
2024-08-01 03:24:12,81.01,34.14,6.30,2.16
2024-08-01 03:28:12,80.94,33.96,6.12,2.39
2024-08-01 03:32:12,81.02,34.06,6.49,2.09
2024-08-01 03:36:12,81.02,34.09,6.05,2.31
2024-08-01 03:40:12,81.01,34.20,6.47,2.25
2024-08-01 03:44:12,80.94,34.16,6.29,2.57
2024-08-01 03:48:12,81.06,33.94,6.48,2.66
2024-08-01 03:52:12,81.00,33.97,7.06,2.60
2024-08-01 03:56:12,80.98,34.15,6.48,2.63
2024-08-01 04:00:12,81.00,34.07,6.30,2.39
2024-08-01 04:04:12,80.97,34.02,5.76,2.38
2024-08-01 04:08:12,80.93,34.07,6.57,2.35
2024-08-01 04:12:12,80.93,34.12,5.77,2.21
2024-08-01 04:16:12,80.93,34.02,6.21,3.10
2024-08-01 04:20:12,80.90,34.12,6.31,2.50
2024-08-01 04:24:12,81.01,33.96,5.33,2.66
2024-08-01 04:28:12,81.07,34.02,7.06,2.93
2024-08-01 04:32:12,80.99,34.03,5.96,2.36
2024-08-01 04:36:12,80.97,34.09,5.85,2.28
2024-08-01 04:40:12,80.94,33.86,9.35,3.65
2024-08-01 04:44:12,80.92,33.92,7.51,2.87
2024-08-01 04:48:12,80.92,34.08,6.71,2.84
2024-08-01 04:52:12,80.89,34.06,6.97,2.78
2024-08-01 04:56:12,80.86,33.99,5.95,2.45
2024-08-01 05:16:12,80.79,33.73,5.34,2.39
2024-08-01 05:20:12,80.71,34.26,6.13,2.72
2024-08-01 05:24:12,80.72,33.97,6.30,2.54
2024-08-01 05:28:12,80.71,34.05,6.57,2.60
2024-08-01 05:32:12,80.90,33.68,6.56,2.57
2024-08-01 05:36:12,80.85,33.90,6.66,2.86
