HST: Hawaii Standard Time (UTC -10:00),Water Temperature (degF),Salinity (PSU),Turbidity (NTU),Chlorophyll (ug/L),Station
2020-05-01 00:03:22,78.29,32.24,2.87,1.05
2020-05-01 00:07:22,78.31,32.24,2.50,1.06
2020-05-01 00:11:22,78.32,32.31,3.13,1.01
2020-05-01 00:15:22,78.24,32.19,2.90,1.08
2020-05-01 00:19:22,78.30,32.24,2.93,1.11
2020-05-01 00:23:22,78.29,32.23,3.08,1.08
2020-05-01 00:27:22,78.29,32.26,2.89,1.08
2020-05-01 00:31:22,78.34,32.40,2.80,1.13
2020-05-01 00:35:22,78.32,32.33,3.50,1.10
2020-05-01 00:39:22,78.23,32.17,4.76,1.12
2020-05-01 00:43:22,78.25,32.22,2.17,1.10
2020-05-01 00:47:22,78.19,32.10,2.78,1.06
2020-05-01 00:51:22,78.20,32.12,2.86,1.11
2020-05-01 00:55:22,78.21,32.12,3.19,1.22
2020-05-01 00:59:22,78.19,32.03,2.75,1.07
2020-05-01 01:03:22,78.18,32.09,2.85,1.05
2020-05-01 01:07:22,78.15,32.09,3.18,1.16
2020-05-01 01:11:22,78.19,32.14,3.04,1.08
2020-05-01 01:15:22,78.17,32.16,2.70,1.08
2020-05-01 01:19:22,78.16,32.19,3.08,1.13
2020-05-01 01:23:22,78.20,32.24,2.10,1.07
2020-05-01 01:27:22,78.19,32.26,4.51,1.17
2020-05-01 01:31:22,78.13,32.19,3.21,1.25
2020-05-01 01:35:22,78.12,32.17,3.00,1.21
2020-05-01 01:39:22,78.18,32.26,3.03,1.23
2020-05-01 01:43:22,78.21,32.32,3.52,1.25
2020-05-01 01:47:22,78.24,32.23,3.07,1.22
2020-05-01 01:51:22,78.20,32.21,3.42,1.30
2020-05-01 01:55:22,78.23,32.18,4.04,1.26
2020-05-01 01:59:22,78.19,32.13,3.38,1.26
2020-05-01 02:03:22,78.23,32.10,3.25,1.29
2020-05-01 02:07:22,78.19,32.12,3.21,1.23
2020-05-01 02:11:22,78.23,32.21,3.51,1.28
2020-05-01 02:15:22,78.18,32.16,3.56,1.23
2020-05-01 02:19:22,78.16,32.16,3.56,1.18
2020-05-01 02:23:22,78.12,32.03,3.71,1.27
2020-05-01 02:27:22,78.12,32.08,3.63,1.26
2020-05-01 02:31:22,78.05,31.92,2.93,1.16
2020-05-01 02:35:22,78.01,31.92,3.34,1.22
2020-05-01 02:39:22,78.05,31.97,3.09,1.19
2020-05-01 02:43:22,78.01,31.88,3.18,1.26
2020-05-01 02:47:22,78.00,31.82,3.43,1.27
2020-05-01 02:51:22,78.00,31.85,2.87,1.27
2020-05-01 02:55:22,78.01,31.85,4.01,1.32
2020-05-01 02:59:22,77.99,31.79,3.12,1.27
2020-05-01 03:03:22,78.02,31.87,2.94,1.15
2020-05-01 03:07:22,77.94,31.77,3.58,1.28
2020-05-01 03:11:22,77.95,31.84,3.25,1.24
2020-05-01 03:15:22,77.93,31.81,3.29,1.21
2020-05-01 03:19:22,77.89,31.72,4.21,1.27
2020-05-01 03:23:22,77.88,31.68,2.99,1.23
2020-05-01 03:27:22,77.77,31.46,4.00,1.27
2020-05-01 03:31:22,77.75,31.38,3.30,1.26
2020-05-01 03:35:22,77.84,31.56,2.47,1.18
2020-05-01 03:39:22,78.03,32.11,3.17,1.18
2020-05-01 03:43:22,77.87,31.66,2.79,1.34
2020-05-01 03:47:22,77.76,31.37,2.96,1.24
2020-05-01 03:51:22,78.40,32.98,2.92,1.16
2020-05-01 03:55:22,77.79,31.52,3.95,1.22
2020-05-01 03:59:22,77.80,31.48,4.60,1.33
2020-05-01 04:03:22,77.81,31.34,3.97,1.26
2020-05-01 04:07:22,77.79,31.22,2.76,1.26
2020-05-01 04:11:22,77.74,30.96,3.87,1.39
2020-05-01 04:15:22,77.79,31.06,3.12,1.34
2020-05-01 04:19:22,77.76,30.98,3.33,1.32
2020-05-01 04:23:22,77.83,31.22,3.16,1.23
2020-05-01 04:27:22,77.84,31.12,3.74,1.29
2020-05-01 04:31:22,77.74,30.91,4.08,1.29
2020-05-01 04:35:22,77.89,31.34,3.21,1.31
2020-05-01 04:39:22,77.75,30.99,3.28,1.33
2020-05-01 04:43:22,77.74,30.98,3.39,1.30
2020-05-01 04:47:22,77.75,31.09,3.39,1.43
2020-05-01 04:51:22,77.68,30.91,3.33,1.35
2020-05-01 04:55:22,77.69,30.88,3.08,1.29
2020-05-01 04:59:22,77.72,31.05,3.04,1.28
2020-05-01 05:03:22,77.68,30.98,3.55,1.33
2020-05-01 05:07:22,77.62,30.77,3.81,1.38
2020-05-01 05:11:22,77.63,30.78,3.22,1.39
2020-05-01 05:15:22,77.64,30.86,3.38,1.44
2020-05-01 05:19:22,77.60,30.75,3.08,1.41
2020-05-01 05:23:22,77.71,31.00,3.64,1.30
2020-05-01 05:27:22,77.59,30.63,3.26,1.41
2020-05-01 05:31:22,77.65,30.78,3.00,1.33
2020-05-01 05:35:22,77.95,31.67,3.23,1.34
2020-05-01 05:39:22,77.70,31.01,3.23,1.35
2020-05-01 05:43:22,77.88,31.57,3.15,1.31
2020-05-01 05:47:22,78.03,31.66,3.69,1.41
2020-05-01 05:51:22,77.74,31.14,3.35,1.39
2020-05-01 05:55:22,78.03,31.70,3.19,1.33
2020-05-01 05:59:22,78.03,31.64,2.98,1.36
2020-05-01 06:03:22,77.92,31.98,3.23,1.26
2020-05-01 06:07:22,78.21,32.32,2.43,1.11
2020-05-01 06:11:22,78.52,33.25,2.90,1.18
2020-05-01 06:15:22,77.75,31.79,2.99,1.16
2020-05-01 06:19:22,77.56,31.02,3.06,1.16
2020-05-01 06:23:22,78.30,32.72,3.10,1.06
2020-05-01 06:27:22,77.68,31.51,3.54,1.18
2020-05-01 06:31:22,78.31,32.92,2.93,1.12
2020-05-01 06:35:22,77.61,31.22,2.82,1.11
2020-05-01 06:39:22,77.96,32.12,2.94,1.26
2020-05-01 06:43:22,77.93,32.25,2.91,1.15
2020-05-01 06:47:22,78.01,32.63,3.04,1.23
2020-05-01 06:51:22,78.17,32.96,2.70,1.10
2020-05-01 06:55:22,77.98,32.82,2.88,1.16
2020-05-01 06:59:22,78.08,32.95,3.25,1.19
2020-05-01 07:03:22,78.29,33.19,2.86,1.12
2020-05-01 07:07:22,78.12,33.05,2.15,1.46
2020-05-01 07:11:22,78.30,33.03,2.92,1.37
2020-05-01 07:15:22,78.11,32.70,2.93,1.32
2020-05-01 07:19:22,77.78,31.72,2.86,1.11
2020-05-01 07:23:22,77.75,31.68,3.09,1.24
2020-05-01 07:27:22,78.10,32.93,3.07,1.22
2020-05-01 07:31:22,77.61,31.40,3.29,1.12
2020-05-01 07:35:22,77.90,32.43,2.94,1.15
2020-05-01 07:39:22,78.12,33.07,2.76,1.13
2020-05-01 07:43:22,78.26,33.40,10.11,1.17
2020-05-01 07:47:22,78.30,33.38,2.37,1.13
2020-05-01 07:51:22,78.30,33.22,2.71,1.20
2020-05-01 07:55:22,78.33,33.48,2.39,1.37
2020-05-01 07:59:22,78.34,33.52,2.94,1.17
2020-05-01 08:03:22,78.30,33.26,2.68,1.21
2020-05-01 08:07:22,78.38,33.51,2.81,1.77
2020-05-01 08:11:22,78.39,33.55,2.89,1.40
2020-05-01 08:15:22,78.46,33.47,2.46,1.58
2020-05-01 08:19:22,78.30,33.18,2.49,1.51
